,MAL_ID,Genres,Type,Episodes,Rating,Popularity,Cleaned_Name,Year_Premiered,Duration_in_Minutes
805,2581,"Action, Military, Sci-Fi, Space, Drama, Mecha",TV,25,R - 17+ (violence & profanity),806,Mobile Suit Gundam 00,2007,24.0
806,30205,"Action, Comedy, Sports, Shounen",TV,12,PG-13 - Teens 13 or older,806,Aoharu x Machinegun,2015,24.0
807,4896,"Mystery, Horror, Psychological, Supernatural",TV,26,R - 17+ (violence & profanity),807,Umineko:When They Cry,2009,23.0
808,5525,"Action, Demons, Fantasy, Josei, Magic, Military",TV,25,PG-13 - Teens 13 or older,809,07-Ghost,2009,23.0
809,39326,"Comedy, Ecchi, Harem, Romance, School",TV,12,PG-13 - Teens 13 or older,811,"Hensuki:Are you willing to fall in love with a pervert, as long as she's a cutie?",2019,23.0
810,12175,"Drama, Romance, School",TV,12,PG-13 - Teens 13 or older,812,"Love, Election and Chocolate",2012,25.0
811,2129,"Drama, Romance, School",TV,13,PG-13 - Teens 13 or older,813,True Tears,2008,24.0
812,9941,"Action, Mystery, Comedy, Super Power",TV,25,PG-13 - Teens 13 or older,814,Tiger & Bunny,2011,24.0
813,35712,"Harem, Comedy, Romance, Ecchi, School",TV,10,PG-13 - Teens 13 or older,815,My Girlfriend is Shobitch,2017,23.0
814,8129,"Slice of Life, Comedy, Josei",TV,11,PG-13 - Teens 13 or older,815,Princess Jellyfish,2010,22.0
815,14397,"Drama, Game, Josei, School, Slice of Life, Sports",TV,25,PG-13 - Teens 13 or older,816,Chihayafuru 2,2013,22.0
816,2923,"Comedy, Magic, School, Shoujo",TV,51,PG - Children,817,Shugo Chara!,2007,24.0
817,5040,"Sports, Psychological, Seinen",TV,25,PG-13 - Teens 13 or older,819,One Outs,2008,23.0
818,30458,"Action, Horror, Supernatural, Drama, School, Seinen",OVA,1,R - 17+ (violence & profanity),821,"Tokyo Ghoul: ""Jack""",2015,30.0
819,23317,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen",OVA,2,R - 17+ (violence & profanity),822,Black Butler:Book of Murder,2015,58.0
820,26,"Action, Sci-Fi, Psychological, Drama",TV,22,R+ - Mild Nudity,823,Texhnolyze,2003,23.0
821,32268,"Comedy, Mystery, Supernatural",ONA,12,R - 17+ (violence & profanity),824,Koyomimonogatari,2016,14.0
822,39741,"Slice of Life, Drama, Fantasy",Movie,1,PG-13 - Teens 13 or older,824,Violet Evergarden I:Eternity and the Auto Memory Doll,2019,91.0
823,18179,"Comedy, Sports, Drama, Shounen",TV,38,PG-13 - Teens 13 or older,825,Yowamushi Pedal,2013,24.0
824,38993,"Slice of Life, Comedy, Romance, School, Shounen",TV,12,PG-13 - Teens 13 or older,825,Karakai Jouzu no Takagi-san 2,2019,23.0
825,12859,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,PG-13 - Teens 13 or older,826,One Piece Film Z,2012,107.0
826,3783,"Action, Mystery, Supernatural, Drama, Thriller",Movie,1,R+ - Mild Nudity,828,the Garden of sinners Chapter 3:Remaining Sense of Pain,2008,59.0
827,20159,"Action, Adventure, Comedy, Fantasy, Kids",Special,4,PG - Children,829,Pokémon:Origins,2013,21.0
828,18689,"Comedy, School, Shounen, Sports",TV,75,PG-13 - Teens 13 or older,829,Ace of Diamond,2013,24.0
829,550,"Action, Game, Comedy, Fantasy, Shounen",TV,27,PG-13 - Teens 13 or older,831,Yu☆Gi☆Oh!,1998,24.0
830,29854,"Action, Adventure, Comedy, Demons, Shounen, Supernatural",TV,26,PG-13 - Teens 13 or older,831,Ushio and Tora (2015),2015,24.0
831,37095,"Drama, Fantasy, Slice of Life",Special,1,PG-13 - Teens 13 or older,832,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",2018,34.0
832,31,"Drama, Mecha, Psychological, Sci-Fi",Movie,1,R - 17+ (violence & profanity),833,Neon Genesis Evangelion:Death & Rebirth,1997,104.0
833,38573,"Adventure, Comedy, Fantasy",TV,12,PG-13 - Teens 13 or older,834,Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?,2019,23.0
834,31405,"Military, Historical, Drama",TV,12,R - 17+ (violence & profanity),835,Joker Game,2016,23.0
835,32188,"Sci-Fi, Thriller",Special,1,PG-13 - Teens 13 or older,837,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,2015,24.0
836,35376,"Comedy, School, Seinen, Slice of Life",TV,12,PG-13 - Teens 13 or older,837,Himouto! Umaru-chan R,2017,23.0
837,4186,"Action, Adventure, Fantasy, School, Sci-Fi",TV,24,R - 17+ (violence & profanity),838,Chrome Shelled Regios,2009,24.0
838,34104,"Action, Fantasy, Mecha, School",TV,13,PG-13 - Teens 13 or older,840,Knight's & Magic,2017,24.0
839,36023,"Action, Fantasy, Supernatural",TV,26,R - 17+ (violence & profanity),840,Persona 5 The Animation,2018,24.0
840,31904,"Action, Shounen, Super Power",TV,10,R+ - Mild Nudity,841,Big Order (TV),2016,24.0
841,16035,"Action, Fantasy, Josei, Mystery, Sci-Fi",TV,13,PG-13 - Teens 13 or older,842,Karneval (2013),2013,24.0
842,29093,Drama,Special,1,R+ - Mild Nudity,844,The Labyrinth of Grisaia:The Cocoon of Caprice 0,2015,47.0
843,1827,"Action, Adventure, Historical, Fantasy",TV,26,PG-13 - Teens 13 or older,845,Moribito - Guardian of the Spirit,2007,25.0
844,64,"Action, Comedy, Drama, Magic, Seinen",TV,12,PG-13 - Teens 13 or older,846,Rozen Maiden,2004,24.0
845,36027,"Mystery, Dementia, Horror, Supernatural, Drama, School",TV,12,R - 17+ (violence & profanity),846,King's Game,2017,23.0
846,433,"Drama, Military, Romance, Sci-Fi",Movie,1,PG-13 - Teens 13 or older,846,The Place Promised in Our Early Days,2004,90.0
847,3702,"Music, Comedy, Seinen",OVA,12,R - 17+ (violence & profanity),847,Detroit Metal City:The Animated Series,2008,13.0
848,6922,"Action, Fantasy, Magic, Supernatural",Movie,1,PG-13 - Teens 13 or older,849,Fate/stay night:Unlimited Blade Works,2010,100.0
849,40935,"Slice of Life, Psychological, Drama, Shounen",TV,Unknown,R - 17+ (violence & profanity),851,Beastars 2nd Season,2021,22.0
850,19647,"Comedy, Sports, Drama, Shounen",TV,25,PG-13 - Teens 13 or older,851,Hajime No Ippo:The Fighting!,2013,22.0
851,4999,"Harem, Comedy, Romance, Ecchi, Martial Arts, Shounen",TV,12,PG-13 - Teens 13 or older,852,Samurai Harem,2009,24.0
852,34443,"Action, Martial Arts, Shounen",ONA,26,R - 17+ (violence & profanity),852,Baki,2018,24.0
853,6201,"Harem, Comedy, Ecchi, School",TV,12,R+ - Mild Nudity,852,Princess Lover!,2009,24.0
854,36106,"Action, Horror, Supernatural, Drama, Fantasy",OVA,3,R - 17+ (violence & profanity),854,Attack on Titan:Lost Girls,2017,25.0
855,18139,"Comedy, School, Seinen",TV,21,G - All Ages,855,Tonari no Seki-kun:The Master of Killing Time,2014,7.0
856,39491,"Action, Sci-Fi, Police, Psychological",TV,8,R - 17+ (violence & profanity),856,Psycho-Pass 3,2019,45.0
857,36432,"Action, Sci-Fi, Super Power, Magic",TV,26,PG-13 - Teens 13 or older,857,A Certain Magical Index III,2018,23.0
858,30187,"Drama, Mystery, Thriller",TV,12,R - 17+ (violence & profanity),858,Beautiful Bones -Sakurako's Investigation-,2015,23.0
859,40004,"Harem, Comedy, Romance, School, Shounen",TV,13,PG-13 - Teens 13 or older,860,We Never Learn!:Bokuben,2019,23.0
860,9926,"Comedy, Drama, Romance, Shounen Ai",TV,12,PG-13 - Teens 13 or older,861,Sekai Ichi Hatsukoi - World's Greatest First Love,2011,23.0
861,38610,"Comedy, Ecchi, School, Seinen",TV,12,PG-13 - Teens 13 or older,862,Magical Sempai,2019,13.0
862,4155,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,PG-13 - Teens 13 or older,862,One Piece Film Strong World,2009,115.0
863,936,"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural",Movie,1,PG-13 - Teens 13 or older,864,Naruto the Movie 2:Legend of the Stone of Gelel,2005,97.0
864,7148,"Harem, Comedy, Romance, Ecchi, School",TV,12,R+ - Mild Nudity,864,Ladies versus Butlers!,2010,24.0
865,12967,"Action, Harem, Supernatural, Romance, Shoujo",TV,12,PG-13 - Teens 13 or older,864,La storia della Arcana Famiglia,2012,24.0
866,33161,"Comedy, Romance, School",OVA,1,PG-13 - Teens 13 or older,865,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,2016,23.0
867,13367,"Comedy, Ecchi, Harem, Mystery, Romance, School",TV,12,R+ - Mild Nudity,867,NAKAIMO - My Little Sister Is Among Them!,2012,24.0
868,8246,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1,PG-13 - Teens 13 or older,869,Naruto: Shippuuden Movie 4 - The Lost Tower,2010,85.0
869,31658,"Sports, School, Shounen",Movie,1,PG-13 - Teens 13 or older,870,Kuroko no Basket Movie 4: Last Game,2017,90.0
870,4280,"Action, Mystery, Supernatural, Thriller",Movie,1,R - 17+ (violence & profanity),871,the Garden of sinners Chapter 4:The Hollow Shrine,2008,46.0
871,31716,"Action, Comedy, Supernatural, Romance, School",TV,13,PG-13 - Teens 13 or older,872,Rewrite,2016,24.0
872,18119,"Comedy, Seinen, Slice of Life",TV,13,PG-13 - Teens 13 or older,872,Servant x Service,2013,23.0
873,15335,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",Movie,1,PG-13 - Teens 13 or older,873,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,2013,110.0
874,35848,"Action, Mecha, Sci-Fi, Super Power",Movie,1,PG-13 - Teens 13 or older,874,Promare,2019,111.0
875,145,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",TV,26,PG-13 - Teens 13 or older,875,His and Her Circumstances,1998,24.0
876,4565,"Action, Mecha, Sci-Fi, Space, Super Power",Movie,1,R+ - Mild Nudity,876,Gurren Lagann The Movie:The Lights in the Sky are Stars,2009,125.0
877,38992,"Comedy, Romance",ONA,12,PG-13 - Teens 13 or older,877,"Science Fell in Love, So I Tried to Prove It",2020,23.0
878,41168,"Comedy, Supernatural, Drama, Romance, School",ONA,1,PG-13 - Teens 13 or older,879,A Whisker Away,2020,104.0
879,21033,"Comedy, Ecchi, Fantasy, School",TV,12,R+ - Mild Nudity,880,Dragonar Academy,2014,24.0
880,21877,"Game, Comedy, Romance, School, Seinen",TV,12,PG-13 - Teens 13 or older,880,High Score Girl,2018,24.0
881,10321,"Harem, Music, Comedy, Romance, School, Shoujo",TV,13,PG-13 - Teens 13 or older,882,Uta no Prince Sama,2011,25.0
882,35330,"Comedy, Dementia, Parody",TV,12,PG-13 - Teens 13 or older,884,Pop Team Epic,2018,12.0
883,357,"Comedy, Magic, Ecchi",OVA,4,R - 17+ (violence & profanity),884,Bludgeoning Angel Dokuro-chan,2005,25.0
884,7193,"Drama, Historical, Psychological, Seinen, Thriller",TV,12,R - 17+ (violence & profanity),885,Aoi Bungaku Series,2009,23.0
885,21507,"Action, Comedy, Ecchi, Shounen, Supernatural",TV,12,PG-13 - Teens 13 or older,886,Soul Eater NOT!,2014,23.0
886,35222,"Comedy, School, Shoujo, Slice of Life",TV,12,PG-13 - Teens 13 or older,887,School Babysitters,2018,23.0
887,37569,"Action, Historical, Supernatural, Vampire",TV,12,R - 17+ (violence & profanity),888,Sirius the Jaeger,2018,23.0
888,32962,"Sci-Fi, Mystery",TV,12,PG-13 - Teens 13 or older,889,Occultic;Nine,2016,24.0
889,24231,"Action, Adventure, Comedy, Romance, Fantasy",TV,10,R - 17+ (violence & profanity),889,Chaika -The Coffin Princess- Avenging Battle,2014,23.0
890,61,"Action, Comedy, Magic, Romance, Fantasy, School, Shoujo",TV,26,PG-13 - Teens 13 or older,891,D.N.Angel,2003,23.0
891,23309,"Action, Harem, Police, Ecchi",TV,12,R+ - Mild Nudity,892,Rail Wars!,2014,24.0
892,31414,"Comedy, Romance, School, Shoujo, Slice of Life",TV,24,PG-13 - Teens 13 or older,893,Rainbow Days,2016,13.0
893,5909,"Harem, Comedy, Parody, School",TV,12,PG-13 - Teens 13 or older,894,Student Council's Discretion,2009,24.0
894,416,"Action, Military, Adventure, Comedy, Historical, Drama, Romance",Movie,1,G - All Ages,895,Porco Rosso,1992,93.0
895,37451,"Psychological, Mystery, Horror",TV,18,R - 17+ (violence & profanity),896,Boogiepop and Others,2019,23.0
896,376,"Horror, Psychological, Supernatural, Drama, Ecchi, Seinen",Special,1,R+ - Mild Nudity,897,Elfen Lied:In the Passing Rain,2005,25.0
897,12049,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,PG-13 - Teens 13 or older,898,Fairy Tail Movie 1: Houou no Miko,2012,86.0
898,34712,"Mystery, Super Power, Drama, Fantasy, Shoujo",TV,12,PG-13 - Teens 13 or older,899,Children of the Whales,2017,23.0
899,31251,"Action, Drama, Mecha, Sci-Fi, Space",TV,25,R - 17+ (violence & profanity),900,Mobile Suit Gundam:Iron-Blooded Orphans,2015,24.0
900,16934,"Comedy, Drama, Romance, School, Slice of Life",Special,1,PG-13 - Teens 13 or older,901,"Love, Chunibyo & Other Delusions!:Sparkling... Slapstick Noel",2013,24.0
901,2926,"Drama, Romance, School",TV,13,PG-13 - Teens 13 or older,902,Myself; Yourself,2007,25.0
902,5205,"Action, Mystery, Supernatural, Romance, Thriller",Movie,1,R - 17+ (violence & profanity),902,the Garden of sinners Chapter 7:Murder Speculation Part B,2009,121.0
903,10218,"Action, Military, Adventure, Demons, Supernatural, Fantasy, Seinen",Movie,1,R+ - Mild Nudity,903,Berserk:The Golden Age Arc I - The Egg of the King,2012,76.0
904,31988,"Music, School, Drama",TV,13,PG-13 - Teens 13 or older,906,Sound! Euphonium 2,2016,23.0
905,21659,"Action, Comedy, Super Power, School",Special,2,R - 17+ (violence & profanity),907,Kill la Kill Specials,2014,18.0
906,10155,"Action, Adventure, Fantasy, Magic",TV,13,PG-13 - Teens 13 or older,908,Dog Days,2011,24.0
907,9760,"Adventure, Romance, Fantasy",Movie,1,PG-13 - Teens 13 or older,909,Children Who Chase Lost Voices,2011,116.0
908,35928,"Action, Drama, Romance, Seinen, Supernatural, Vampire",TV,12,R - 17+ (violence & profanity),910,Devils' Line,2018,24.0
909,18229,"Sci-Fi, Adventure",TV,12,PG-13 - Teens 13 or older,911,Gatchaman Crowds,2013,23.0
910,16201,"Psychological, Drama, Romance, School, Shounen",TV,13,R - 17+ (violence & profanity),912,Flowers of Evil,2013,24.0
911,41619,"Psychological, Shounen, Super Power, Supernatural, Thriller",TV,13,R - 17+ (violence & profanity),912,Munou na Nana,2020,23.0
912,11979,"Drama, Magic, Psychological, Thriller",Movie,1,PG-13 - Teens 13 or older,912,Puella Magi Madoka Magica the Movie Part 2:Eternal,2012,109.0
913,11179,"Comedy, Romance, Slice of Life",TV,12,PG-13 - Teens 13 or older,914,"Listen to Me, Girls. I Am Your Father!",2012,23.0
914,10020,"Slice of Life, Comedy",ONA,4,PG-13 - Teens 13 or older,916,OreImo Specials,2011,28.0
915,7059,"Action, Slice of Life, Drama, School",OVA,1,PG-13 - Teens 13 or older,916,Black★Rock Shooter (OVA),2010,52.0
916,3786,"Action, Sci-Fi, Psychological, Drama, Mecha",Movie,1,R - 17+ (violence & profanity),917,Evangelion:3.0+1.0 Thrice Upon a Time,Unknown,53.130824061196115
917,482,"Action, Game, Comedy, Fantasy, Shounen",TV,180,PG-13 - Teens 13 or older,917,Yu-Gi-Oh! GX,2004,23.0
918,6166,"Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,12,R+ - Mild Nudity,917,Cat Planet Cuties,2010,24.0
919,41930,"Drama, Fantasy",TV,12,PG-13 - Teens 13 or older,920,The Day I Became a God,2020,24.0
920,38084,"Action, Supernatural, Magic, Fantasy",TV,21,PG-13 - Teens 13 or older,920,Fate/Grand Order:Absolute Demonic Front - Babylonia,2019,23.0
921,134,"Action, Psychological, Military, Drama, Sci-Fi",TV,13,R - 17+ (violence & profanity),920,Gunslinger Girl,2003,24.0
922,38778,"Comedy, Romance, Ecchi, Shounen",TV,12,PG-13 - Teens 13 or older,922,Ao-chan Can't Study!,2019,12.0
923,10711,"Comedy, School, Seinen",ONA,12,PG-13 - Teens 13 or older,924,Plastic Neesan,2011,2.0
924,10589,"Action, Adventure, Martial Arts, Super Power, Mystery, Shounen",Movie,1,PG-13 - Teens 13 or older,925,Naruto: Shippuuden Movie 5 - Blood Prison,2011,102.0
925,874,"Adventure, Comedy, Drama, Fantasy, Shounen",TV,51,PG - Children,927,Digimon Tamers,2001,25.0
926,11977,"Psychological, Drama, Magic, Thriller",Movie,1,PG-13 - Teens 13 or older,927,Puella Magi Madoka Magica the Movie Part 1:Beginnings,2012,130.0
927,37055,"Action, Military, Magic",Movie,1,R - 17+ (violence & profanity),928,Saga of Tanya the Evil:The Movie,2019,98.0
928,16353,"Comedy, Romance, School",TV,13,PG-13 - Teens 13 or older,929,Love Lab,2013,24.0
929,8557,"Comedy, Shounen, Slice of Life",TV,12,PG-13 - Teens 13 or older,931,The Squid Girl,2010,24.0
930,8247,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",Movie,1,PG-13 - Teens 13 or older,931,Bleach the Movie:Hell Verse,2010,94.0
931,41006,"Mystery, Dementia, Horror, Psychological, Supernatural, Thriller",TV,24,R - 17+ (violence & profanity),932,Higurashi:When They Cry – Gou,2020,23.0
932,41345,"Action, Supernatural, Vampire, School",TV,13,R - 17+ (violence & profanity),933,Noblesse,2020,23.0
933,35608,"Comedy, Drama, Romance, School, Slice of Life",Movie,1,PG-13 - Teens 13 or older,933,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,2018,93.0
934,174,"Action, Ecchi, Martial Arts, Comedy, Super Power, School, Shounen",TV,24,R - 17+ (violence & profanity),934,Tenjho Tenge,2004,23.0
935,10357,"Comedy, Fantasy, Seinen",TV,12,PG-13 - Teens 13 or older,935,Humanity Has Declined,2012,23.0
936,5781,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",OVA,13,R+ - Mild Nudity,935,Tenchi Muyo! War on Geminar,2009,45.0
937,27,"Action, Supernatural, Vampire",TV,24,R - 17+ (violence & profanity),936,Trinity Blood,2005,24.0
938,13599,"Sci-Fi, Mystery, Drama, Mecha, School",TV,22,PG-13 - Teens 13 or older,937,Robotics;Notes,2012,23.0
939,29067,"Comedy, Romance, Seinen, Slice of Life",TV,13,PG-13 - Teens 13 or older,939,I Can't Understand What My Husband Is Saying:2nd Thread,2015,3.0
940,48,"Game, Sci-Fi, Adventure, Mystery, Magic, Fantasy",TV,26,PG-13 - Teens 13 or older,940,.hack//Sign,2002,24.0
941,67,"Action, Adventure, Historical, Supernatural, Romance, Samurai, Fantasy",TV,24,R - 17+ (violence & profanity),940,Basilisk,2005,24.0
942,12115,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,R+ - Mild Nudity,942,Berserk:The Golden Age Arc III - The Advent,2013,110.0
943,33047,"Action, Fantasy, Magic",TV,10,R - 17+ (violence & profanity),943,Fate/Extra:Last Encore,2018,24.0
944,13357,"Ecchi, Comedy, Harem, Romance, Demons, School",Special,6,R+ - Mild Nudity,944,High School DxD Specials,2012,4.0
945,33836,"Romance, School",TV,12,PG-13 - Teens 13 or older,946,Seiren,2017,24.0
946,3652,"Mystery, Comedy, Psychological, Supernatural, Thriller",OVA,5,PG-13 - Teens 13 or older,948,When They Cry:Rei,2009,30.0
947,440,"Comedy, Drama, Fantasy, Mystery, Psychological, Shoujo",TV,39,PG-13 - Teens 13 or older,948,Revolutionary Girl Utena,1997,23.0
948,30346,"Slice of Life, Romance, School, Shounen Ai",Movie,1,PG-13 - Teens 13 or older,949,Doukyusei -Classmates-,2016,60.0
949,32979,"Sci-Fi, Adventure, Comedy, Magic",TV,13,PG-13 - Teens 13 or older,949,Flip Flappers,2016,23.0
950,39988,"Comedy, Parody, Fantasy",TV,12,PG-13 - Teens 13 or older,951,Isekai Quartet 2,2020,11.0
951,10578,"Action, Comedy, Ecchi, School, Supernatural",TV,12,R - 17+ (violence & profanity),952,C³ - CubexCursedxCurious,2011,24.0
952,32370,"Action, Adventure, Super Power, Demons, Shounen",TV,13,R - 17+ (violence & profanity),953,D.Gray-man HALLOW,2016,24.0
953,35240,"Action, Mystery, Historical",TV,12,R - 17+ (violence & profanity),954,Princess Principal,2017,25.0
954,31374,"Comedy, Parody, School, Shounen",TV,12,PG-13 - Teens 13 or older,956,Attack on Titan:Junior High,2015,17.0
955,40262,"Comedy, Sports, Drama, School, Shounen",OVA,2,PG-13 - Teens 13 or older,956,Haikyuu!!: Riku vs. Kuu,2020,22.0
956,1699,"Drama, Fantasy, Historical, Romance",TV,24,PG-13 - Teens 13 or older,957,Romeo x Juliet,2007,24.0
957,25731,"Action, Mecha, Sci-Fi",TV,25,R - 17+ (violence & profanity),958,Cross Ange:Rondo of Angel and Dragon,2014,23.0
958,469,"Comedy, Romance, Vampire, School, Shounen",TV,24,PG-13 - Teens 13 or older,958,Karin,2005,23.0
959,41491,"Action, Adventure, Supernatural, Magic, Fantasy, Shounen",TV,24,PG-13 - Teens 13 or older,958,The Seven Deadly Sins:Dragon's Judgement,2021,24.0
960,16732,"Slice of Life, Comedy, School, Seinen",TV,12,PG-13 - Teens 13 or older,961,KINMOZA!,2013,24.0
961,14837,"Action, Adventure, Super Power, Martial Arts, Fantasy, Shounen",Movie,1,PG-13 - Teens 13 or older,962,Dragon Ball Z:Battle of Gods,2013,85.0
962,10456,"Action, Sci-Fi, Fantasy",TV,13,PG-13 - Teens 13 or older,962,Horizon in the Middle of Nowhere,2011,24.0
963,267,"Action, Drama, Sci-Fi, Seinen, Super Power",TV,26,R - 17+ (violence & profanity),963,Gungrave,2003,25.0
964,19685,"Comedy, Harem, Romance, School",TV,13,PG-13 - Teens 13 or older,964,If Her Flag Breaks,2014,24.0
965,3167,"Sci-Fi, Slice of Life",ONA,6,PG-13 - Teens 13 or older,965,Time of Eve (2008),2008,18.0
966,2994,"Mystery, Police, Psychological, Supernatural, Thriller",Special,2,R - 17+ (violence & profanity),965,Death Note:Relight,2007,112.0
967,11701,"Horror, Mystery, Thriller",OVA,1,R - 17+ (violence & profanity),966,Another:The Other,2012,24.0
968,5204,"Action, Magic, Mystery, Romance, Supernatural, Thriller",Movie,1,R - 17+ (violence & profanity),966,the Garden of sinners Chapter 6:Oblivion Recording,2008,59.0
969,2144,"Action, Adventure",Movie,1,PG-13 - Teens 13 or older,968,Naruto the Movie 3:Guardians of the Crescent Moon Kingdom,2006,94.0
970,3901,"Action, Comedy, Historical, Mystery, Supernatural",Special,3,R - 17+ (violence & profanity),969,Baccano! Specials,2008,29.0
971,23251,"Comedy, Supernatural, Shounen",TV,12,PG-13 - Teens 13 or older,970,GUGURE! KOKKURI-SAN,2014,24.0
972,3342,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",TV,6,R+ - Mild Nudity,971,Rin:Daughters of Mnemosyne,2008,45.0
973,8277,"Action, Harem, Comedy, Ecchi, Samurai, School",TV,12,R+ - Mild Nudity,973,Samurai Girls,2010,24.0
974,1536,"Action, Fantasy, Supernatural, Comedy, School, Shounen",TV,26,PG-13 - Teens 13 or older,974,Buso Renkin,2006,24.0
975,36266,"Drama, Horror, Psychological, Supernatural",TV,12,R - 17+ (violence & profanity),975,Magical Girl Site,2018,24.0
976,240,"Slice of Life, Comedy, Parody",TV,12,PG-13 - Teens 13 or older,976,Genshiken,2004,25.0
977,13331,"Action, Adventure, Seinen",TV,12,R+ - Mild Nudity,977,Jormungand Season 2:Perfect Order,2012,24.0
978,10012,"Comedy, Parody, Supernatural",OVA,12,PG-13 - Teens 13 or older,978,Carnival Phantasm,2011,14.0
979,38480,"Super Power, Supernatural, Fantasy, School",TV,12,R - 17+ (violence & profanity),979,A Certain Scientific Accelerator,2019,23.0
980,9135,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",Movie,1,R - 17+ (violence & profanity),980,Fullmetal Alchemist:The Sacred Star of Milos,2011,110.0
981,12113,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,R+ - Mild Nudity,980,Berserk:The Golden Age Arc II - The Battle for Doldrey,2012,92.0
982,34012,"Comedy, Fantasy, Mystery",TV,12,PG-13 - Teens 13 or older,980,Restaurant to Another World,2017,23.0
983,31297,"Action, Drama, Horror, Mystery, Psychological, Supernatural",OVA,1,R - 17+ (violence & profanity),981,"Tokyo Ghoul: ""Pinto""",2015,24.0
984,2963,"Slice of Life, Comedy, School",TV,13,PG-13 - Teens 13 or older,983,Minami-ke,2007,24.0
985,322,"Comedy, Drama, Josei, Romance, Slice of Life",TV,12,R - 17+ (violence & profanity),983,Paradise Kiss,2005,24.0
986,8888,"Action, Mecha, Military, Sci-Fi",Movie,1,R - 17+ (violence & profanity),986,Code Geass:Akito the Exiled - The Wyvern Arrives,2012,51.0
987,1690,"Sci-Fi, Psychological, Drama, Mecha, Seinen",TV,24,R - 17+ (violence & profanity),987,Bokurano,2007,23.0
988,12403,"Slice of Life, Comedy, School, Shoujo Ai",TV,12,PG-13 - Teens 13 or older,990,YuruYuri:Happy Go Lily ♪♪,2012,23.0
989,42923,"Comedy, Sports",TV,12,PG-13 - Teens 13 or older,991,SK8 the Infinity,2021,23.0
990,12431,"Comedy, Sci-Fi, Seinen, Slice of Life, Space",TV,99,PG-13 - Teens 13 or older,991,Space Brothers,2012,24.0
991,9330,"Action, Magic, Romance, School, Seinen, Supernatural",TV,12,PG-13 - Teens 13 or older,992,Dragon Crisis!,2011,23.0
992,33433,"Action, Historical, Military",TV,12,R - 17+ (violence & profanity),993,Izetta:The Last Witch,2016,25.0
993,16512,"Action, Demons, Supernatural",TV,13,R - 17+ (violence & profanity),993,Devil Survivor 2 The Animation,2013,24.0
994,8408,"Action, Comedy, Supernatural",Special,2,R - 17+ (violence & profanity),995,Durarara!! Specials,2010,23.0
995,97,"Action, Sci-Fi, Adventure",TV,26,PG-13 - Teens 13 or older,995,Last Exile,2003,24.0
996,39523,Fantasy,TV,12,PG-13 - Teens 13 or older,997,CHOYOYU!:High School Prodigies Have It Easy Even in Another World!,2019,23.0
997,19315,"Fantasy, Horror, Psychological",TV,12,R - 17+ (violence & profanity),997,Pupa,2014,4.0
998,39468,"Slice of Life, Fantasy",TV,14,PG-13 - Teens 13 or older,997,Ascendance of a Bookworm,2019,23.0
999,5940,"Action, Adventure, Fantasy",TV,12,R+ - Mild Nudity,999,The Sacred Blacksmith,2009,24.0
